label,merged_label,latitude,longitude,year,example_path
Oil palm plantation,Plantation,0.04298485016621921,111.56987742294427,2011,examples/0.04298485016621921_111.56987742294427
Small-scale agriculture,Smallholder agriculture,-8.083078110476638,113.96469793790787,2006,examples/-8.083078110476638_113.96469793790787
Small-scale oil palm plantation,Smallholder agriculture,4.029410636179399,117.03091518303192,2005,examples/4.029410636179399_117.03091518303192
Grassland shrubland,Grassland shrubland,4.230402393311787,96.12375441807676,2013,examples/4.230402393311787_96.12375441807676
Small-scale agriculture,Smallholder agriculture,-3.3851353638395287,118.93865041646448,2016,examples/-3.3851353638395287_118.93865041646448
Small-scale agriculture,Smallholder agriculture,-1.2018319961494448,120.17163305968272,2004,examples/-1.2018319961494448_120.17163305968272
Oil palm plantation,Plantation,-1.8110044368924718,111.48698435393965,2005,examples/-1.8110044368924718_111.48698435393965
Other large-scale plantations,Plantation,-1.4341335861365312,113.36250170153968,2012,examples/-1.4341335861365312_113.36250170153968
Other large-scale plantations,Plantation,-2.0465080896210264,112.55020798983324,2007,examples/-2.0465080896210264_112.55020798983324
Oil palm plantation,Plantation,-0.4354723962881635,110.11781191816868,2013,examples/-0.4354723962881635_110.11781191816868
Logging,Other,-1.6218670667931259,111.52016067926657,2015,examples/-1.6218670667931259_111.52016067926657
Small-scale agriculture,Smallholder agriculture,-1.327856533309397,102.56138785067192,2011,examples/-1.327856533309397_102.56138785067192
Timber plantation,Plantation,1.1690637802284038,101.50921575465817,2008,examples/1.1690637802284038_101.50921575465817
Timber plantation,Plantation,0.2342094420255236,101.85474516075651,2005,examples/0.2342094420255236_101.85474516075651
Small-scale agriculture,Smallholder agriculture,-1.942451032925796,100.98486407463707,2015,examples/-1.942451032925796_100.98486407463707
Small-scale agriculture,Smallholder agriculture,-1.3478249162961218,116.13317764817845,2016,examples/-1.3478249162961218_116.13317764817845
Grassland shrubland,Grassland shrubland,-3.7970518967881945,134.94375417056514,2015,examples/-3.7970518967881945_134.94375417056514
Small-scale mixed plantation,Smallholder agriculture,-0.9143992992998794,102.8222301792702,2008,examples/-0.9143992992998794_102.8222301792702
Other large-scale plantations,Plantation,3.933745287100313,116.72381796840294,2015,examples/3.933745287100313_116.72381796840294
Small-scale agriculture,Smallholder agriculture,-1.2071689237643592,119.58404503234014,2013,examples/-1.2071689237643592_119.58404503234014
Other large-scale plantations,Plantation,0.04448964576102447,101.73033008160095,2001,examples/0.04448964576102447_101.73033008160095
Grassland shrubland,Grassland shrubland,-2.6400149275029814,140.82776419731223,2012,examples/-2.6400149275029814_140.82776419731223
Oil palm plantation,Plantation,-0.9612744804345608,110.12755305864056,2009,examples/-0.9612744804345608_110.12755305864056
Oil palm plantation,Plantation,0.16669572559640367,99.54803244061227,2002,examples/0.16669572559640367_99.54803244061227
Grassland shrubland,Grassland shrubland,-1.384198150755758,113.2072641564893,2014,examples/-1.384198150755758_113.2072641564893
Other large-scale plantations,Plantation,0.9690206115647066,99.03152266612604,2013,examples/0.9690206115647066_99.03152266612604
Small-scale mixed plantation,Smallholder agriculture,2.078752776470993,100.53221720224535,2006,examples/2.078752776470993_100.53221720224535
Oil palm plantation,Plantation,-1.4314037270397622,116.4452698154298,2004,examples/-1.4314037270397622_116.4452698154298
Timber plantation,Plantation,-0.8945762629408531,103.18223030872281,2003,examples/-0.8945762629408531_103.18223030872281
Small-scale agriculture,Smallholder agriculture,-4.13835693826267,121.84808711876288,2009,examples/-4.13835693826267_121.84808711876288
Small-scale mixed plantation,Smallholder agriculture,0.07771462488471356,102.24353844287774,2005,examples/0.07771462488471356_102.24353844287774
Small-scale agriculture,Smallholder agriculture,1.078592970279979,101.93700060192579,2015,examples/1.078592970279979_101.93700060192579
Small-scale agriculture,Smallholder agriculture,-5.605063011587103,104.49138556458605,2004,examples/-5.605063011587103_104.49138556458605
Small-scale oil palm plantation,Smallholder agriculture,1.241119756590621,100.9510857573695,2009,examples/1.241119756590621_100.9510857573695
Mining,Other,-1.5045165175299338,114.23503950612593,2008,examples/-1.5045165175299338_114.23503950612593
Other,Other,-2.4474707974377794,114.75551054866928,2006,examples/-2.4474707974377794_114.75551054866928
Secondary forest,Other,0.9612329151265994,115.60347526111393,2015,examples/0.9612329151265994_115.60347526111393
Logging,Other,-7.699889160487434,131.42051671048418,2012,examples/-7.699889160487434_131.42051671048418
Timber plantation,Plantation,2.756044119702288,117.52707708029273,2011,examples/2.756044119702288_117.52707708029273
Oil palm plantation,Plantation,1.3759259221422504,109.6574784853783,2005,examples/1.3759259221422504_109.6574784853783
Secondary forest,Other,-2.7610147136088563,121.70752761670609,2012,examples/-2.7610147136088563_121.70752761670609
Timber plantation,Plantation,-0.1410734851806072,101.70346070529476,2010,examples/-0.1410734851806072_101.70346070529476
Small-scale oil palm plantation,Smallholder agriculture,2.3024625991234378,97.80492736865395,2007,examples/2.3024625991234378_97.80492736865395
Timber plantation,Plantation,1.5029321360457035,101.85072483975149,2002,examples/1.5029321360457035_101.85072483975149
Small-scale agriculture,Smallholder agriculture,-2.180695923759279,101.03378949950779,2009,examples/-2.180695923759279_101.03378949950779
Mining,Other,-1.0636280716770787,101.97015841719076,2006,examples/-1.0636280716770787_101.97015841719076
Small-scale agriculture,Smallholder agriculture,1.0267549082216094,104.03665114218529,2003,examples/1.0267549082216094_104.03665114218529
Timber plantation,Plantation,-0.3283298523507718,102.84314919532284,2016,examples/-0.3283298523507718_102.84314919532284
Oil palm plantation,Plantation,-2.17131502725577,100.8420473008613,2005,examples/-2.17131502725577_100.8420473008613
Oil palm plantation,Plantation,0.7659054607709437,110.64778454016407,2010,examples/0.7659054607709437_110.64778454016407
Other,Other,2.2164427565245917,118.58356563426523,2001,examples/2.2164427565245917_118.58356563426523
Oil palm plantation,Plantation,-0.25156365002215764,99.81358770193657,2009,examples/-0.25156365002215764_99.81358770193657
Small-scale agriculture,Smallholder agriculture,2.0384322761384253,100.45026238567024,2010,examples/2.0384322761384253_100.45026238567024
Oil palm plantation,Plantation,-1.1059220441879234,101.4275391513022,2014,examples/-1.1059220441879234_101.4275391513022
Small-scale agriculture,Smallholder agriculture,-1.748656543586792,100.85807902993405,2003,examples/-1.748656543586792_100.85807902993405
Oil palm plantation,Plantation,-0.5137874001995623,102.64179549886343,2008,examples/-0.5137874001995623_102.64179549886343
Other,Other,-2.452358740864719,114.74877318403836,2001,examples/-2.452358740864719_114.74877318403836
Timber plantation,Plantation,-1.9208167648791847,103.92339967238482,2014,examples/-1.9208167648791847_103.92339967238482
Small-scale agriculture,Smallholder agriculture,2.798870069876694,117.49799168650101,2006,examples/2.798870069876694_117.49799168650101
Small-scale oil palm plantation,Smallholder agriculture,-1.7831340350352591,103.9565800533556,2007,examples/-1.7831340350352591_103.9565800533556
Grassland shrubland,Grassland shrubland,-2.7594936553073435,110.44068664337506,2014,examples/-2.7594936553073435_110.44068664337506
Secondary forest,Other,-0.988091383388228,102.30822939308821,2014,examples/-0.988091383388228_102.30822939308821
Small-scale agriculture,Smallholder agriculture,2.3713990231664916,117.49775693807301,2015,examples/2.3713990231664916_117.49775693807301
Fish pond,Other,-1.771321405110535,116.40252670633822,2005,examples/-1.771321405110535_116.40252670633822
Oil palm plantation,Plantation,0.5220323916644618,111.83838947716544,2011,examples/0.5220323916644618_111.83838947716544
Small-scale agriculture,Smallholder agriculture,-0.7322169902449853,110.20069273206968,2009,examples/-0.7322169902449853_110.20069273206968
Timber plantation,Plantation,2.407606820761226,98.60978516164631,2012,examples/2.407606820761226_98.60978516164631
Other,Other,0.012415014847653135,114.13499926616372,2008,examples/0.012415014847653135_114.13499926616372
Secondary forest,Other,-1.9158672852501344,133.6372444213417,2015,examples/-1.9158672852501344_133.6372444213417
Small-scale mixed plantation,Smallholder agriculture,1.6508985219479388,101.31472290491158,2011,examples/1.6508985219479388_101.31472290491158
Grassland shrubland,Grassland shrubland,-0.8661208479223277,109.706775166135,2015,examples/-0.8661208479223277_109.706775166135
Small-scale agriculture,Smallholder agriculture,0.02232506400825373,99.9080450320122,2004,examples/0.02232506400825373_99.9080450320122
Secondary forest,Other,-0.7659980005658462,113.92748843553213,2015,examples/-0.7659980005658462_113.92748843553213
Grassland shrubland,Grassland shrubland,5.005655348060245,96.80570749494787,2016,examples/5.005655348060245_96.80570749494787
Small-scale mixed plantation,Smallholder agriculture,-0.8595425255741765,102.58075204942764,2010,examples/-0.8595425255741765_102.58075204942764
Timber plantation,Plantation,-1.2032794219156904,102.4645346469202,2014,examples/-1.2032794219156904_102.4645346469202
Logging,Other,-0.7611139833174881,113.24229845256995,2015,examples/-0.7611139833174881_113.24229845256995
Small-scale agriculture,Smallholder agriculture,-1.5509267282223356,99.1890990635684,2010,examples/-1.5509267282223356_99.1890990635684
Oil palm plantation,Plantation,1.2175737008680358,109.59150794204099,2008,examples/1.2175737008680358_109.59150794204099
Other large-scale plantations,Plantation,-0.5013010450972469,115.54212365704286,2013,examples/-0.5013010450972469_115.54212365704286
Secondary forest,Other,-1.5628686958748323,101.80156911831352,2012,examples/-1.5628686958748323_101.80156911831352
Other large-scale plantations,Plantation,-2.034910446727356,102.70441476867417,2008,examples/-2.034910446727356_102.70441476867417
Oil palm plantation,Plantation,-1.7716905595701304,110.11615048405062,2009,examples/-1.7716905595701304_110.11615048405062
Timber plantation,Plantation,0.8660250470161646,101.79080570073387,2012,examples/0.8660250470161646_101.79080570073387
Timber plantation,Plantation,-1.1925685126470005,116.43740817927,2011,examples/-1.1925685126470005_116.43740817927
Grassland shrubland,Grassland shrubland,-1.997319117433343,121.23166091825044,2015,examples/-1.997319117433343_121.23166091825044
Other large-scale plantations,Plantation,-0.8447412989918388,110.17487448869932,2013,examples/-0.8447412989918388_110.17487448869932
Grassland shrubland,Grassland shrubland,4.241408929281805,117.06356081517012,2012,examples/4.241408929281805_117.06356081517012
Oil palm plantation,Plantation,0.7167222919476924,102.47658424977692,2015,examples/0.7167222919476924_102.47658424977692
Small-scale agriculture,Smallholder agriculture,-4.214473536603443,123.12634016586716,2006,examples/-4.214473536603443_123.12634016586716
Small-scale oil palm plantation,Smallholder agriculture,-1.790546514362673,119.4643363863802,2004,examples/-1.790546514362673_119.4643363863802
Small-scale agriculture,Smallholder agriculture,2.077976939309405,100.37273740689986,2005,examples/2.077976939309405_100.37273740689986
Small-scale agriculture,Smallholder agriculture,-0.6792732588570559,102.13931109908785,2012,examples/-0.6792732588570559_102.13931109908785
Timber plantation,Plantation,-2.1146482960794457,104.3572732585607,2005,examples/-2.1146482960794457_104.3572732585607
Small-scale mixed plantation,Smallholder agriculture,1.1082001473537308,101.0034996354026,2009,examples/1.1082001473537308_101.0034996354026
Small-scale agriculture,Smallholder agriculture,-3.077655889804946,114.63432781684156,2016,examples/-3.077655889804946_114.63432781684156
Oil palm plantation,Plantation,-1.569382524237921,103.31021026099508,2015,examples/-1.569382524237921_103.31021026099508
Small-scale agriculture,Smallholder agriculture,-1.9908615740751248,102.01300446108984,2014,examples/-1.9908615740751248_102.01300446108984
Oil palm plantation,Plantation,-0.7061637954672443,102.41353803440948,2007,examples/-0.7061637954672443_102.41353803440948
Oil palm plantation,Plantation,-1.3920905262406824,110.27056169861228,2012,examples/-1.3920905262406824_110.27056169861228
Oil palm plantation,Plantation,1.1312973539765134,101.14661975521656,2005,examples/1.1312973539765134_101.14661975521656
Small-scale agriculture,Smallholder agriculture,1.0374825552064555,122.09034467503359,2015,examples/1.0374825552064555_122.09034467503359
Grassland shrubland,Grassland shrubland,-1.7983613224032295,105.65359238229901,2014,examples/-1.7983613224032295_105.65359238229901
Fish pond,Other,2.9008231251452954,117.57321055980849,2002,examples/2.9008231251452954_117.57321055980849
Grassland shrubland,Grassland shrubland,-2.404609417863887,119.9257641664192,2016,examples/-2.404609417863887_119.9257641664192
Oil palm plantation,Plantation,-0.4770929884544435,109.5458565957744,2010,examples/-0.4770929884544435_109.5458565957744
Small-scale oil palm plantation,Smallholder agriculture,1.9112103984490807,100.829632743074,2008,examples/1.9112103984490807_100.829632743074
